STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,ACTIVITY,Economic activity,UNIT_MEASURE,Unit of measure,PRICE_BASE,Price base,TRANSFORMATION,Transformation,ADJUSTMENT,Adjustment,CONVERSION_TYPE,Conversion type,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,BASE_PER,Base period,DECIMALS,Decimals
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_ULC_Q(1.0),Productivity and unit labour costs,I,GBR,United Kingdom,Q,Quarterly,ULCE,Unit labour costs (employment based),_T,Total - all activities,IX,Index,V,Current prices,_Z,Not applicable,S,"Seasonally adjusted, not calendar adjusted",NC,Not converted,1995-Q2,,62.63013,,A,Normal value,0,Units,2015,,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_ULC_Q(1.0),Productivity and unit labour costs,I,GBR,United Kingdom,Q,Quarterly,ULCE,Unit labour costs (employment based),_T,Total - all activities,IX,Index,V,Current prices,_Z,Not applicable,S,"Seasonally adjusted, not calendar adjusted",NC,Not converted,1995-Q3,,62.43925,,A,Normal value,0,Units,2015,,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_ULC_Q(1.0),Productivity and unit labour costs,I,GBR,United Kingdom,Q,Quarterly,ULCE,Unit labour costs (employment based),_T,Total - all activities,IX,Index,V,Current prices,_Z,Not applicable,S,"Seasonally adjusted, not calendar adjusted",NC,Not converted,1995-Q4,,63.09414,,A,Normal value,0,Units,2015,,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_ULC_Q(1.0),Productivity and unit labour costs,I,GBR,United Kingdom,Q,Quarterly,ULCE,Unit labour costs (employment based),_T,Total - all activities,IX,Index,V,Current prices,_Z,Not applicable,S,"Seasonally adjusted, not calendar adjusted",NC,Not converted,1996-Q1,,63.12197,,A,Normal value,0,Units,2015,,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_ULC_Q(1.0),Productivity and unit labour costs,I,GBR,United Kingdom,Q,Quarterly,ULCE,Unit labour costs (employment based),_T,Total - all activities,IX,Index,V,Current prices,_Z,Not applicable,S,"Seasonally adjusted, not calendar adjusted",NC,Not converted,1996-Q2,,63.72786,,A,Normal value,0,Units,2015,,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_ULC_Q(1.0),Productivity and unit labour costs,I,GBR,United Kingdom,Q,Quarterly,ULCE,Unit labour costs (employment based),_T,Total - all activities,IX,Index,V,Current prices,_Z,Not applicable,S,"Seasonally adjusted, not calendar adjusted",NC,Not converted,1996-Q3,,64.12294,,A,Normal value,0,Units,2015,,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_ULC_Q(1.0),Productivity and unit labour costs,I,GBR,United Kingdom,Q,Quarterly,ULCE,Unit labour costs (employment based),_T,Total - all activities,IX,Index,V,Current prices,_Z,Not applicable,S,"Seasonally adjusted, not calendar adjusted",NC,Not converted,1996-Q4,,63.73808,,A,Normal value,0,Units,2015,,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_ULC_Q(1.0),Productivity and unit labour costs,I,GBR,United Kingdom,Q,Quarterly,ULCE,Unit labour costs (employment based),_T,Total - all activities,IX,Index,V,Current prices,_Z,Not applicable,S,"Seasonally adjusted, not calendar adjusted",NC,Not converted,1997-Q1,,64.36884,,A,Normal value,0,Units,2015,,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_ULC_Q(1.0),Productivity and unit labour costs,I,GBR,United Kingdom,Q,Quarterly,ULCE,Unit labour costs (employment based),_T,Total - all activities,IX,Index,V,Current prices,_Z,Not applicable,S,"Seasonally adjusted, not calendar adjusted",NC,Not converted,1997-Q2,,65.47606,,A,Normal value,0,Units,2015,,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_ULC_Q(1.0),Productivity and unit labour costs,I,GBR,United Kingdom,Q,Quarterly,ULCE,Unit labour costs (employment based),_T,Total - all activities,IX,Index,V,Current prices,_Z,Not applicable,S,"Seasonally adjusted, not calendar adjusted",NC,Not converted,1997-Q3,,66.38479,,A,Normal value,0,Units,2015,,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_ULC_Q(1.0),Productivity and unit labour costs,I,GBR,United Kingdom,Q,Quarterly,ULCE,Unit labour costs (employment based),_T,Total - all activities,IX,Index,V,Current prices,_Z,Not applicable,S,"Seasonally adjusted, not calendar adjusted",NC,Not converted,1997-Q4,,65.90998,,A,Normal value,0,Units,2015,,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_ULC_Q(1.0),Productivity and unit labour costs,I,GBR,United Kingdom,Q,Quarterly,ULCE,Unit labour costs (employment based),_T,Total - all activities,IX,Index,V,Current prices,_Z,Not applicable,S,"Seasonally adjusted, not calendar adjusted",NC,Not converted,1998-Q1,,65.40318,,A,Normal value,0,Units,2015,,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_ULC_Q(1.0),Productivity and unit labour costs,I,GBR,United Kingdom,Q,Quarterly,ULCE,Unit labour costs (employment based),_T,Total - all activities,IX,Index,V,Current prices,_Z,Not applicable,S,"Seasonally adjusted, not calendar adjusted",NC,Not converted,1998-Q2,,65.92341,,A,Normal value,0,Units,2015,,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_ULC_Q(1.0),Productivity and unit labour costs,I,GBR,United Kingdom,Q,Quarterly,ULCE,Unit labour costs (employment based),_T,Total - all activities,IX,Index,V,Current prices,_Z,Not applicable,S,"Seasonally adjusted, not calendar adjusted",NC,Not converted,1998-Q3,,66.77946,,A,Normal value,0,Units,2015,,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_ULC_Q(1.0),Productivity and unit labour costs,I,GBR,United Kingdom,Q,Quarterly,ULCE,Unit labour costs (employment based),_T,Total - all activities,IX,Index,V,Current prices,_Z,Not applicable,S,"Seasonally adjusted, not calendar adjusted",NC,Not converted,1998-Q4,,66.73665,,A,Normal value,0,Units,2015,,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_ULC_Q(1.0),Productivity and unit labour costs,I,GBR,United Kingdom,Q,Quarterly,ULCE,Unit labour costs (employment based),_T,Total - all activities,IX,Index,V,Current prices,_Z,Not applicable,S,"Seasonally adjusted, not calendar adjusted",NC,Not converted,1999-Q1,,68.28031,,A,Normal value,0,Units,2015,,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_ULC_Q(1.0),Productivity and unit labour costs,I,GBR,United Kingdom,Q,Quarterly,ULCE,Unit labour costs (employment based),_T,Total - all activities,IX,Index,V,Current prices,_Z,Not applicable,S,"Seasonally adjusted, not calendar adjusted",NC,Not converted,1999-Q2,,69.58584,,A,Normal value,0,Units,2015,,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_ULC_Q(1.0),Productivity and unit labour costs,I,GBR,United Kingdom,Q,Quarterly,ULCE,Unit labour costs (employment based),_T,Total - all activities,IX,Index,V,Current prices,_Z,Not applicable,S,"Seasonally adjusted, not calendar adjusted",NC,Not converted,1999-Q3,,69.61912,,A,Normal value,0,Units,2015,,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_ULC_Q(1.0),Productivity and unit labour costs,I,GBR,United Kingdom,Q,Quarterly,ULCE,Unit labour costs (employment based),_T,Total - all activities,IX,Index,V,Current prices,_Z,Not applicable,S,"Seasonally adjusted, not calendar adjusted",NC,Not converted,1999-Q4,,69.48979,,A,Normal value,0,Units,2015,,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_ULC_Q(1.0),Productivity and unit labour costs,I,GBR,United Kingdom,Q,Quarterly,ULCE,Unit labour costs (employment based),_T,Total - all activities,IX,Index,V,Current prices,_Z,Not applicable,S,"Seasonally adjusted, not calendar adjusted",NC,Not converted,2000-Q1,,69.31123,,A,Normal value,0,Units,2015,,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_ULC_Q(1.0),Productivity and unit labour costs,I,GBR,United Kingdom,Q,Quarterly,ULCE,Unit labour costs (employment based),_T,Total - all activities,IX,Index,V,Current prices,_Z,Not applicable,S,"Seasonally adjusted, not calendar adjusted",NC,Not converted,2000-Q2,,70.22581,,A,Normal value,0,Units,2015,,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_ULC_Q(1.0),Productivity and unit labour costs,I,GBR,United Kingdom,Q,Quarterly,ULCE,Unit labour costs (employment based),_T,Total - all activities,IX,Index,V,Current prices,_Z,Not applicable,S,"Seasonally adjusted, not calendar adjusted",NC,Not converted,2000-Q3,,71.38607,,A,Normal value,0,Units,2015,,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_ULC_Q(1.0),Productivity and unit labour costs,I,GBR,United Kingdom,Q,Quarterly,ULCE,Unit labour costs (employment based),_T,Total - all activities,IX,Index,V,Current prices,_Z,Not applicable,S,"Seasonally adjusted, not calendar adjusted",NC,Not converted,2000-Q4,,72.66538,,A,Normal value,0,Units,2015,,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_ULC_Q(1.0),Productivity and unit labour costs,I,GBR,United Kingdom,Q,Quarterly,ULCE,Unit labour costs (employment based),_T,Total - all activities,IX,Index,V,Current prices,_Z,Not applicable,S,"Seasonally adjusted, not calendar adjusted",NC,Not converted,2001-Q1,,73.96642,,A,Normal value,0,Units,2015,,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_ULC_Q(1.0),Productivity and unit labour costs,I,GBR,United Kingdom,Q,Quarterly,ULCE,Unit labour costs (employment based),_T,Total - all activities,IX,Index,V,Current prices,_Z,Not applicable,S,"Seasonally adjusted, not calendar adjusted",NC,Not converted,2001-Q2,,73.39428,,A,Normal value,0,Units,2015,,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_ULC_Q(1.0),Productivity and unit labour costs,I,GBR,United Kingdom,Q,Quarterly,ULCE,Unit labour costs (employment based),_T,Total - all activities,IX,Index,V,Current prices,_Z,Not applicable,S,"Seasonally adjusted, not calendar adjusted",NC,Not converted,2001-Q3,,73.66067,,A,Normal value,0,Units,2015,,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_ULC_Q(1.0),Productivity and unit labour costs,I,GBR,United Kingdom,Q,Quarterly,ULCE,Unit labour costs (employment based),_T,Total - all activities,IX,Index,V,Current prices,_Z,Not applicable,S,"Seasonally adjusted, not calendar adjusted",NC,Not converted,2001-Q4,,74.04495,,A,Normal value,0,Units,2015,,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_ULC_Q(1.0),Productivity and unit labour costs,I,GBR,United Kingdom,Q,Quarterly,ULCE,Unit labour costs (employment based),_T,Total - all activities,IX,Index,V,Current prices,_Z,Not applicable,S,"Seasonally adjusted, not calendar adjusted",NC,Not converted,2002-Q1,,74.34659,,A,Normal value,0,Units,2015,,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_ULC_Q(1.0),Productivity and unit labour costs,I,GBR,United Kingdom,Q,Quarterly,ULCE,Unit labour costs (employment based),_T,Total - all activities,IX,Index,V,Current prices,_Z,Not applicable,S,"Seasonally adjusted, not calendar adjusted",NC,Not converted,2002-Q2,,74.05165,,A,Normal value,0,Units,2015,,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_ULC_Q(1.0),Productivity and unit labour costs,I,GBR,United Kingdom,Q,Quarterly,ULCE,Unit labour costs (employment based),_T,Total - all activities,IX,Index,V,Current prices,_Z,Not applicable,S,"Seasonally adjusted, not calendar adjusted",NC,Not converted,2002-Q3,,74.18392,,A,Normal value,0,Units,2015,,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_ULC_Q(1.0),Productivity and unit labour costs,I,GBR,United Kingdom,Q,Quarterly,ULCE,Unit labour costs (employment based),_T,Total - all activities,IX,Index,V,Current prices,_Z,Not applicable,S,"Seasonally adjusted, not calendar adjusted",NC,Not converted,2002-Q4,,74.65427,,A,Normal value,0,Units,2015,,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_ULC_Q(1.0),Productivity and unit labour costs,I,GBR,United Kingdom,Q,Quarterly,ULCE,Unit labour costs (employment based),_T,Total - all activities,IX,Index,V,Current prices,_Z,Not applicable,S,"Seasonally adjusted, not calendar adjusted",NC,Not converted,2003-Q1,,75.35293,,A,Normal value,0,Units,2015,,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_ULC_Q(1.0),Productivity and unit labour costs,I,GBR,United Kingdom,Q,Quarterly,ULCE,Unit labour costs (employment based),_T,Total - all activities,IX,Index,V,Current prices,_Z,Not applicable,S,"Seasonally adjusted, not calendar adjusted",NC,Not converted,2003-Q2,,75.69151,,A,Normal value,0,Units,2015,,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_ULC_Q(1.0),Productivity and unit labour costs,I,GBR,United Kingdom,Q,Quarterly,ULCE,Unit labour costs (employment based),_T,Total - all activities,IX,Index,V,Current prices,_Z,Not applicable,S,"Seasonally adjusted, not calendar adjusted",NC,Not converted,2003-Q3,,77.14079,,A,Normal value,0,Units,2015,,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_ULC_Q(1.0),Productivity and unit labour costs,I,GBR,United Kingdom,Q,Quarterly,ULCE,Unit labour costs (employment based),_T,Total - all activities,IX,Index,V,Current prices,_Z,Not applicable,S,"Seasonally adjusted, not calendar adjusted",NC,Not converted,2003-Q4,,77.68035,,A,Normal value,0,Units,2015,,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_ULC_Q(1.0),Productivity and unit labour costs,I,GBR,United Kingdom,Q,Quarterly,ULCE,Unit labour costs (employment based),_T,Total - all activities,IX,Index,V,Current prices,_Z,Not applicable,S,"Seasonally adjusted, not calendar adjusted",NC,Not converted,2004-Q1,,78.93827,,A,Normal value,0,Units,2015,,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_ULC_Q(1.0),Productivity and unit labour costs,I,GBR,United Kingdom,Q,Quarterly,ULCE,Unit labour costs (employment based),_T,Total - all activities,IX,Index,V,Current prices,_Z,Not applicable,S,"Seasonally adjusted, not calendar adjusted",NC,Not converted,2004-Q2,,79.08611,,A,Normal value,0,Units,2015,,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_ULC_Q(1.0),Productivity and unit labour costs,I,GBR,United Kingdom,Q,Quarterly,ULCE,Unit labour costs (employment based),_T,Total - all activities,IX,Index,V,Current prices,_Z,Not applicable,S,"Seasonally adjusted, not calendar adjusted",NC,Not converted,2004-Q3,,80.17487,,A,Normal value,0,Units,2015,,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_ULC_Q(1.0),Productivity and unit labour costs,I,GBR,United Kingdom,Q,Quarterly,ULCE,Unit labour costs (employment based),_T,Total - all activities,IX,Index,V,Current prices,_Z,Not applicable,S,"Seasonally adjusted, not calendar adjusted",NC,Not converted,2004-Q4,,81.52779,,A,Normal value,0,Units,2015,,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_ULC_Q(1.0),Productivity and unit labour costs,I,GBR,United Kingdom,Q,Quarterly,ULCE,Unit labour costs (employment based),_T,Total - all activities,IX,Index,V,Current prices,_Z,Not applicable,S,"Seasonally adjusted, not calendar adjusted",NC,Not converted,2005-Q1,,82.41012,,A,Normal value,0,Units,2015,,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_ULC_Q(1.0),Productivity and unit labour costs,I,GBR,United Kingdom,Q,Quarterly,ULCE,Unit labour costs (employment based),_T,Total - all activities,IX,Index,V,Current prices,_Z,Not applicable,S,"Seasonally adjusted, not calendar adjusted",NC,Not converted,2005-Q2,,81.7683,,A,Normal value,0,Units,2015,,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_ULC_Q(1.0),Productivity and unit labour costs,I,GBR,United Kingdom,Q,Quarterly,ULCE,Unit labour costs (employment based),_T,Total - all activities,IX,Index,V,Current prices,_Z,Not applicable,S,"Seasonally adjusted, not calendar adjusted",NC,Not converted,2005-Q3,,82.69791,,A,Normal value,0,Units,2015,,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_ULC_Q(1.0),Productivity and unit labour costs,I,GBR,United Kingdom,Q,Quarterly,ULCE,Unit labour costs (employment based),_T,Total - all activities,IX,Index,V,Current prices,_Z,Not applicable,S,"Seasonally adjusted, not calendar adjusted",NC,Not converted,2005-Q4,,82.22646,,A,Normal value,0,Units,2015,,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_ULC_Q(1.0),Productivity and unit labour costs,I,GBR,United Kingdom,Q,Quarterly,ULCE,Unit labour costs (employment based),_T,Total - all activities,IX,Index,V,Current prices,_Z,Not applicable,S,"Seasonally adjusted, not calendar adjusted",NC,Not converted,2006-Q1,,84.52585,,A,Normal value,0,Units,2015,,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_ULC_Q(1.0),Productivity and unit labour costs,I,GBR,United Kingdom,Q,Quarterly,ULCE,Unit labour costs (employment based),_T,Total - all activities,IX,Index,V,Current prices,_Z,Not applicable,S,"Seasonally adjusted, not calendar adjusted",NC,Not converted,2006-Q2,,84.12003,,A,Normal value,0,Units,2015,,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_ULC_Q(1.0),Productivity and unit labour costs,I,GBR,United Kingdom,Q,Quarterly,ULCE,Unit labour costs (employment based),_T,Total - all activities,IX,Index,V,Current prices,_Z,Not applicable,S,"Seasonally adjusted, not calendar adjusted",NC,Not converted,2006-Q3,,85.59754,,A,Normal value,0,Units,2015,,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_ULC_Q(1.0),Productivity and unit labour costs,I,GBR,United Kingdom,Q,Quarterly,ULCE,Unit labour costs (employment based),_T,Total - all activities,IX,Index,V,Current prices,_Z,Not applicable,S,"Seasonally adjusted, not calendar adjusted",NC,Not converted,2006-Q4,,87.55567,,A,Normal value,0,Units,2015,,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_ULC_Q(1.0),Productivity and unit labour costs,I,GBR,United Kingdom,Q,Quarterly,ULCE,Unit labour costs (employment based),_T,Total - all activities,IX,Index,V,Current prices,_Z,Not applicable,S,"Seasonally adjusted, not calendar adjusted",NC,Not converted,2007-Q1,,88.75028,,A,Normal value,0,Units,2015,,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_ULC_Q(1.0),Productivity and unit labour costs,I,GBR,United Kingdom,Q,Quarterly,ULCE,Unit labour costs (employment based),_T,Total - all activities,IX,Index,V,Current prices,_Z,Not applicable,S,"Seasonally adjusted, not calendar adjusted",NC,Not converted,2007-Q2,,88.44408,,A,Normal value,0,Units,2015,,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_ULC_Q(1.0),Productivity and unit labour costs,I,GBR,United Kingdom,Q,Quarterly,ULCE,Unit labour costs (employment based),_T,Total - all activities,IX,Index,V,Current prices,_Z,Not applicable,S,"Seasonally adjusted, not calendar adjusted",NC,Not converted,2007-Q3,,89.64938,,A,Normal value,0,Units,2015,,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_ULC_Q(1.0),Productivity and unit labour costs,I,GBR,United Kingdom,Q,Quarterly,ULCE,Unit labour costs (employment based),_T,Total - all activities,IX,Index,V,Current prices,_Z,Not applicable,S,"Seasonally adjusted, not calendar adjusted",NC,Not converted,2007-Q4,,88.76309,,A,Normal value,0,Units,2015,,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_ULC_Q(1.0),Productivity and unit labour costs,I,GBR,United Kingdom,Q,Quarterly,ULCE,Unit labour costs (employment based),_T,Total - all activities,IX,Index,V,Current prices,_Z,Not applicable,S,"Seasonally adjusted, not calendar adjusted",NC,Not converted,2008-Q1,,90.26953,,A,Normal value,0,Units,2015,,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_ULC_Q(1.0),Productivity and unit labour costs,I,GBR,United Kingdom,Q,Quarterly,ULCE,Unit labour costs (employment based),_T,Total - all activities,IX,Index,V,Current prices,_Z,Not applicable,S,"Seasonally adjusted, not calendar adjusted",NC,Not converted,2008-Q2,,89.76177,,A,Normal value,0,Units,2015,,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_ULC_Q(1.0),Productivity and unit labour costs,I,GBR,United Kingdom,Q,Quarterly,ULCE,Unit labour costs (employment based),_T,Total - all activities,IX,Index,V,Current prices,_Z,Not applicable,S,"Seasonally adjusted, not calendar adjusted",NC,Not converted,2008-Q3,,90.62469,,A,Normal value,0,Units,2015,,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_ULC_Q(1.0),Productivity and unit labour costs,I,GBR,United Kingdom,Q,Quarterly,ULCE,Unit labour costs (employment based),_T,Total - all activities,IX,Index,V,Current prices,_Z,Not applicable,S,"Seasonally adjusted, not calendar adjusted",NC,Not converted,2008-Q4,,92.2004,,A,Normal value,0,Units,2015,,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_ULC_Q(1.0),Productivity and unit labour costs,I,GBR,United Kingdom,Q,Quarterly,ULCE,Unit labour costs (employment based),_T,Total - all activities,IX,Index,V,Current prices,_Z,Not applicable,S,"Seasonally adjusted, not calendar adjusted",NC,Not converted,2009-Q1,,92.89725,,A,Normal value,0,Units,2015,,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_ULC_Q(1.0),Productivity and unit labour costs,I,GBR,United Kingdom,Q,Quarterly,ULCE,Unit labour costs (employment based),_T,Total - all activities,IX,Index,V,Current prices,_Z,Not applicable,S,"Seasonally adjusted, not calendar adjusted",NC,Not converted,2009-Q2,,94.62173,,A,Normal value,0,Units,2015,,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_ULC_Q(1.0),Productivity and unit labour costs,I,GBR,United Kingdom,Q,Quarterly,ULCE,Unit labour costs (employment based),_T,Total - all activities,IX,Index,V,Current prices,_Z,Not applicable,S,"Seasonally adjusted, not calendar adjusted",NC,Not converted,2009-Q3,,94.20642,,A,Normal value,0,Units,2015,,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_ULC_Q(1.0),Productivity and unit labour costs,I,GBR,United Kingdom,Q,Quarterly,ULCE,Unit labour costs (employment based),_T,Total - all activities,IX,Index,V,Current prices,_Z,Not applicable,S,"Seasonally adjusted, not calendar adjusted",NC,Not converted,2009-Q4,,95.3037,,A,Normal value,0,Units,2015,,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_ULC_Q(1.0),Productivity and unit labour costs,I,GBR,United Kingdom,Q,Quarterly,ULCE,Unit labour costs (employment based),_T,Total - all activities,IX,Index,V,Current prices,_Z,Not applicable,S,"Seasonally adjusted, not calendar adjusted",NC,Not converted,2010-Q1,,95.25265,,A,Normal value,0,Units,2015,,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_ULC_Q(1.0),Productivity and unit labour costs,I,GBR,United Kingdom,Q,Quarterly,ULCE,Unit labour costs (employment based),_T,Total - all activities,IX,Index,V,Current prices,_Z,Not applicable,S,"Seasonally adjusted, not calendar adjusted",NC,Not converted,2010-Q2,,94.38385,,A,Normal value,0,Units,2015,,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_ULC_Q(1.0),Productivity and unit labour costs,I,GBR,United Kingdom,Q,Quarterly,ULCE,Unit labour costs (employment based),_T,Total - all activities,IX,Index,V,Current prices,_Z,Not applicable,S,"Seasonally adjusted, not calendar adjusted",NC,Not converted,2010-Q3,,94.98992,,A,Normal value,0,Units,2015,,0,Zero
