period,k_hat,c_hat,z_hat,xi_hat,gdp_growth_level,gdp_growth_vol,ulc_growth_level,ulc_growth_vol,inflation_level,inflation_vol,unemp_level,unemp_vol,spread_level,spread_vol,countrycode,pad_1,pad_2,pad_3,pad_4,pad_5
1988Q2,0.0016950465562001193,-0.01601565095521096,-0.0018743892214617142,-0.21645931322063708,0.004441954149811601,0.0075061109647113905,0.012629474009020536,0.010451462342980736,0.014370857701962558,0.005031382800229457,5.4963312,0.49126872158212087,1.1692630000000008,0.281586362167926,DNK,0.0,0.0,0.0,0.0,0.0
1988Q3,0.001143310373996842,-0.019412700689544593,-0.0028004010454780737,-0.253047873294844,0.006525149031844345,0.007267497827408599,0.010908310421132023,0.009115983340697176,0.004452573043915997,0.004296423330727689,5.4508856,0.50160933309405,1.3520720000000015,0.26284039352935556,DNK,0.0,0.0,0.0,0.0,0.0
1988Q4,0.0013873021899207805,-0.023069896657766265,-0.004107775913249845,-0.2992069174070227,0.011277491923517078,0.007196776899447422,0.0071581973955229805,0.007031879700184281,0.012492378456808728,0.0043782936530614375,5.3073163999999995,0.4876650368286719,1.2789409999999997,0.24401722129376116,DNK,0.0,0.0,0.0,0.0,0.0
1989Q1,0.002100458050455223,-0.02553907696909441,-0.005354807716231064,-0.3344357727243353,0.006562972382993811,0.006366498881313865,0.0012107695678593156,0.006277958117739089,0.013532345619162722,0.003887073834725993,5.1479982,0.4368214696683996,1.2142040000000005,0.14113016981268428,DNK,0.0,0.0,0.0,0.0,0.0
1989Q2,0.002938302421998662,-0.025296225434662034,-0.006080095971495628,-0.33714495280666024,0.00877137019970155,0.006046615902493411,0.01943507037546849,0.008348772392126825,0.016296891736160335,0.0039517793928567704,5.105715200000001,0.3673136665823259,0.9125790000000009,0.19150865493081667,DNK,0.0,0.0,0.0,0.0,0.0
1989Q3,0.003565595121609255,-0.020886606033691635,-0.005839872008820968,-0.2866767009678017,0.004993374776114263,0.00530701850611933,0.002576439009039727,0.008267948132837082,0.005409516876595966,0.00420589496226676,4.9980092,0.31638266705282636,0.006850999999999274,0.48528541469612085,DNK,0.0,0.0,0.0,0.0,0.0
1989Q4,0.0038878666769603942,-0.012800240701754007,-0.004669074151106012,-0.18839984349595784,0.005517201783538396,0.005331244408593639,0.011604893525388793,0.008513651205169006,0.013066879281794064,0.0042514735899824374,5.0184076,0.2655622621462238,-0.9183500000000002,0.8245820338324554,DNK,0.0,0.0,0.0,0.0,0.0
1990Q1,0.0040510262684045895,-0.00347466534290497,-0.0030814978543478727,-0.07374133231127272,0.009161936780919509,0.0050635122024766084,0.010441675593654332,0.008987298207722332,-0.002086510331105851,0.006369806572440577,8.079784,0.21464160442818786,-1.21983,1.0466620160695557,DNK,0.0,0.0,0.0,0.0,0.0
1990Q2,0.0042091012965614905,0.0045753421980521125,-0.0016089989707253755,0.02484887845654056,0.0011591479565819102,0.004905188927190122,-0.023735554709289786,0.009486435596396014,0.007793223945086414,0.006098299267349265,8.407777,0.18210641210196712,-0.9412900000000004,1.1105551135135003,DNK,0.0,0.0,0.0,0.0,0.0
1990Q3,0.004506896073455557,0.00892708563009137,-0.0007633357810594432,0.07613956743016585,-0.00563372991408842,0.006232906354965441,0.05115353636160047,0.009402887589150038,0.0071671012287155555,0.00588935760893007,8.21287,0.17796782893897228,-0.08291999999999966,1.0113116855747915,DNK,0.0,0.0,0.0,0.0,0.0
1990Q4,0.004932686687729726,0.009222936495815404,-0.0006373133322362806,0.07585480433533658,0.000888991817773771,0.006754537255424792,-0.011755143978161242,0.010018059222478533,0.00936326320941716,0.005742210856069031,8.441738,0.17025095182186192,0.04666999999999888,0.879367446190199,DNK,0.0,0.0,0.0,0.0,0.0
1991Q1,0.005318034882909828,0.007167614331816452,-0.0009053119767011147,0.04664189332030726,-0.004473646658908398,0.00723217643862488,0.003014516276421242,0.03286396542483704,0.0003711330504783117,0.006074289804238498,8.839982,0.28847829593090624,-0.8065060000000006,0.7154053745031561,DNK,0.0,0.0,0.0,0.0,0.0
1991Q2,0.00548472827616453,0.004549984227304904,-0.0012231421108674922,0.012273373700193824,-0.0009646400701134872,0.007354769279926789,0.0010612993918643898,0.02850673178052855,0.00945838196748161,0.004991515929770769,9.232776,0.4279659230688416,-0.7822910000000007,0.49719247103446546,DNK,0.0,0.0,0.0,0.0,0.0
1991Q3,0.005257849503420342,0.0030844984726705604,-0.0012684890068648258,-0.004413240651999296,-0.0025037177585010145,0.00738816639829849,-0.0003432457212944051,0.02555730329752875,0.0033070390945999506,0.005100337244371717,9.007712,0.4294654719557113,-0.29459700000000133,0.455405402095054,DNK,0.0,0.0,0.0,0.0,0.0
1991Q4,0.004611285428303469,0.002874305700931501,-0.0012344094741337935,-0.001423214678741583,0.0015826756908704914,0.0070469890639914,0.026017403016745932,0.024869202397922997,0.0084233425439455,0.0044052236028530095,9.200954,0.45027831850072253,-0.738429,0.4431194903442894,DNK,0.0,0.0,0.0,0.0,0.0
1992Q1,0.0036678689413728316,0.0024121668163488152,-0.0018293035176163708,0.0024058369962254534,0.00812305202869501,0.0070957080261523755,-0.012313544222868011,0.023964733563600425,0.0019974727708840234,0.003559232383982092,8.82018,0.38044312024980725,-1.4946400000000004,0.5042557465733718,DNK,0.0,0.0,0.0,0.0,0.0
1992Q2,0.002554169670353157,0.00011911324224556097,-0.0037832403320345598,-0.012668685000592062,-0.0016234631437273411,0.007352549214425803,0.015815781809679352,0.021327725070004022,0.01051100554822626,0.0038723941587304953,9.152841,0.3700168805384544,-1.43886,0.5731623411111225,DNK,0.0,0.0,0.0,0.0,0.0
1992Q3,0.001391965391897787,-0.005492552743012524,-0.00776506537482223,-0.06531382094762062,-3.072183264682393e-05,0.007130765285005949,-0.01884108476621238,0.015029909100173829,0.0,0.00443752456692493,8.946451,0.2603536507032267,-2.0812339999999985,0.6898941651676803,DNK,0.0,0.0,0.0,0.0,0.0
1992Q4,0.00024395056798387493,-0.013776698742805848,-0.013059409858645607,-0.14941625010076967,-0.0007567029827503097,0.00679563707058107,0.008539259776609187,0.01439774027778748,0.002510807455875952,0.004225917518903025,9.136464,0.16177208956605893,-5.826305999999999,1.7655454153305419,DNK,0.0,0.0,0.0,0.0,0.0
1993Q1,-0.0008855372764129399,-0.02194985495102486,-0.017564202110751534,-0.23404938748353052,0.0014387098176388974,0.005930391742193314,0.008693503363033983,0.014545195920151067,0.00017885013099738778,0.004253681870225547,10.43697,0.5027044262750909,-6.599977000000001,2.421173974315161,DNK,0.0,0.0,0.0,0.0,0.0
1993Q2,-0.001994812518406164,-0.027127162665530946,-0.019109127904635564,-0.28711620021972856,0.006387567916845749,0.006206901509009926,0.0006985696778509798,0.014554726518102168,0.007154423126324527,0.003940203011717509,10.82228,0.7512868077030017,-1.8291109999999993,2.3480020027804644,DNK,0.0,0.0,0.0,0.0,0.0
1993Q3,-0.0030804178013077443,-0.02653687801093163,-0.015621197491870714,-0.2777668391256921,0.007592442025424834,0.00622672554957047,0.004465555325565473,0.014470813376224762,0.0021310343306244484,0.004002298445163631,10.62978,0.832318318175544,-4.12518,2.211809749333818,DNK,0.0,0.0,0.0,0.0,0.0
1993Q4,-0.004109628731532422,-0.02030747281512646,-0.007506426320212485,-0.20702169226353653,0.007359927207541264,0.006527900310435162,-0.013695543351512796,0.01257965929536975,0.00567082667925467,0.003684552664454254,10.81915,0.9030981685996231,-1.7036999999999995,2.0929017876020164,DNK,0.0,0.0,0.0,0.0,0.0
1994Q1,-0.005019775375295188,-0.01146800353722277,0.002347985009893097,-0.10777722829193986,0.010071224988762506,0.006741652300483287,-0.006241040471323234,0.011955448026261402,0.002643177564865651,0.0036470762908425163,7.835074,1.1070140051470159,-0.0030760000000000787,2.3148225719225843,DNK,0.0,0.0,0.0,0.0,0.0
1994Q2,-0.005744401007851563,-0.003161667951902203,0.010951225310053499,-0.014193991871494905,0.007810411813282261,0.006648838362346806,-0.021406970528544456,0.012131418672116642,0.00949029390045486,0.0033895191186642313,8.128539,1.2342237299056769,1.423343,2.7602461194754997,DNK,0.0,0.0,0.0,0.0,0.0
1994Q3,-0.006217985216820376,0.0015818919640366857,0.015417172051120455,0.040796169120941625,0.008129171616414207,0.006970701796218218,0.017508693027820987,0.012872994345682507,0.002959536481952574,0.0030718203821068404,7.92904,1.356846540792123,2.1552630000000006,3.2376056756782474,DNK,0.0,0.0,0.0,0.0,0.0
1994Q4,-0.006465111794579537,0.0021819410768308956,0.015294449635261838,0.0509810064240972,0.012489554713974973,0.007067346783835937,-0.01353492564703318,0.013100866434194914,0.005728215233315126,0.003045682118619642,8.178883,1.430429976785401,2.516691,3.195866216376218,DNK,0.0,0.0,0.0,0.0,0.0
1995Q1,-0.006600172748135624,0.0005036863708021144,0.012563638179248486,0.036833502541621266,0.0054284810142117956,0.007032577139452523,0.00935183528933825,0.013186162974295895,0.005177781721468655,0.0024971751396839536,7.374014,1.505118962483032,2.464570000000001,2.456573770335308,DNK,0.0,0.0,0.0,0.0,0.0
1995Q2,-0.006737593061597158,-0.0014826405872199189,0.00930191491870467,0.01995611286432028,-0.004021448538151229,0.007249819739720404,0.012860307890458778,0.014307944132516391,0.008756946919183273,0.002736540261705737,7.248367,1.4018110663859549,1.5890320000000004,2.3662549990059007,DNK,0.0,0.0,0.0,0.0,0.0
1995Q3,-0.006982103369887027,-0.0018676048284902436,0.007515079315770088,0.02124624160439814,0.003720175884001309,0.007577572960212806,0.0024660065936132902,0.014209233662224994,-0.001361832311237099,0.0034922572454350914,7.046026,1.1866018673094505,1.9775679999999998,1.4563191734981282,DNK,0.0,0.0,0.0,0.0,0.0
1995Q4,-0.0073061307642456885,-0.0001319259981684695,0.0077420306444442415,0.04590212489591429,0.006542951471530722,0.007018590366027565,0.004236966612939819,0.013418545751963315,0.005965534752981672,0.003503290473141573,6.770419,0.5260780910293475,2.2320320000000002,0.8226182748682839,DNK,0.0,0.0,0.0,0.0,0.0
1996Q1,-0.0075496459732879995,0.0028537622473212565,0.009055884762838182,0.08342202446417879,0.002824550350155164,0.004481477723649545,0.01125655398771408,0.013559206778008086,0.0049136389838257966,0.0033823755578332062,7.116367,0.5344342154817239,2.897043,0.48848299275841484,DNK,0.0,0.0,0.0,0.0,0.0
1996Q2,-0.00754248415268266,0.006158426911216708,0.010461393260287735,0.12259348296713012,0.025622183186937875,0.011142700935169069,-0.004350838496240073,0.01010172897335543,0.010116360838589245,0.0035008881415588534,7.14943,0.47152452515152415,3.4858999999999996,0.5814391684611919,DNK,0.0,0.0,0.0,0.0,0.0
1996Q3,-0.007115836375544915,0.008882767613295428,0.010984597447509046,0.15257521469184765,0.0017838673659249515,0.010186009800728152,0.005767319769611534,0.008787982652308022,0.002002980208781757,0.0036062906772178632,6.841687,0.4367184191645323,3.370903,0.6577714474209648,DNK,0.0,0.0,0.0,0.0,0.0
1996Q4,-0.006235891924525339,0.010894507969604561,0.01026484219964429,0.1721854520751586,0.00023987175995121568,0.009556810424244444,0.010553780778769895,0.005698544258001553,0.006496708895538106,0.0036336454690993987,6.429524,0.3030091803917158,3.084692,0.6818158393211073,DNK,0.0,0.0,0.0,0.0,0.0
1997Q1,-0.005004104946670029,0.012826692879517765,0.008554448953644659,0.1898832071212504,0.013645225657020532,0.009333082879959084,-0.005303460015426031,0.0068886589591378765,0.002979181422540167,0.003722677014049597,6.780173,0.2681872478812933,2.7532319999999997,0.6789758774820379,DNK,0.0,0.0,0.0,0.0,0.0
1997Q2,-0.0035241066027518198,0.015339074392889174,0.0061262732694436425,0.21444318632141202,0.01578922085114076,0.008818902862592,0.0012870657202235236,0.006096396658391515,0.008910854445605132,0.00374529153798487,5.750592,0.461516116546267,2.841516,0.518565960913298,DNK,0.0,0.0,0.0,0.0,0.0
1997Q3,-0.0018968018922108643,0.01904149584335002,0.003248075719116117,0.2539866565400074,-0.004376201827003379,0.00988184195667916,0.009269701403070707,0.0064381180761119115,0.005070445586322414,0.0027389535452907324,6.129894,0.4864521427642687,2.521706,0.41634053723056097,DNK,0.0,0.0,0.0,0.0,0.0
1997Q4,-0.0002301255458196927,0.023570696880051756,0.0001895734369027277,0.3042013173330579,0.002945032455820673,0.010025914188037563,0.013144409237540566,0.007193200578352874,0.004231100844255042,0.002792726012460496,5.936089,0.5366871222392516,1.9693680000000002,0.48163332850120155,DNK,0.0,0.0,0.0,0.0,0.0
1998Q1,0.0013599409088730363,0.02758799945427981,-0.0027757610073211314,0.3483165862796132,0.015277106196752266,0.010195407923475777,-0.004016584717277505,0.007381382037266442,0.0021065671356794713,0.0030539905023933014,5.714989,0.5416830390097221,1.4067480000000003,0.704401347314451,DNK,0.0,0.0,0.0,0.0,0.0
1998Q2,0.0027571583685263024,0.029698101798588894,-0.005374321984340742,0.3688369925128151,-0.007971609088682552,0.009175103845577208,0.0061399156096828555,0.006732584787629331,0.008247024050727969,0.0026755984965140182,5.425218,0.5167639668850861,0.9038280000000007,0.8570183232159286,DNK,0.0,0.0,0.0,0.0,0.0
1998Q3,0.003848479501893154,0.02854983859746163,-0.007332170092256,0.34880443004026795,0.016639354311341004,0.009976614014466152,0.02402322909723975,0.009646175695687835,0.002085082604329269,0.002662561697864111,5.760689,0.4382651682590905,0.3456979999999996,1.0008343394729662,DNK,0.0,0.0,0.0,0.0,0.0
1998Q4,0.00461209366249149,0.02418519910831307,-0.008404231770643061,0.288396712790273,0.0065751409466501265,0.00965276805839512,0.011407767825971415,0.009697138004878363,0.004321364855457865,0.002600071005217803,5.073123,0.5020627880496152,0.00574300000000072,1.101548992233916,DNK,0.0,0.0,0.0,0.0,0.0
1999Q1,0.005116744812896035,0.018040044825987422,-0.008373075645486866,0.20494009496331994,0.00824498865442802,0.00933031720801356,-0.0013935302830715424,0.009066843464257276,0.005418329694536261,0.0025048316498062014,5.303444,0.34656500752213193,0.5644920000000004,1.0425819243620884,DNK,0.0,0.0,0.0,0.0,0.0
1999Q2,0.005432336092305423,0.011596500447470959,-0.007017418775859888,0.11633564555525737,0.0044572195784708946,0.008572354502952222,-0.009267349759412236,0.010715198561211885,0.010778259227047338,0.0029615256011555685,5.34985,0.35657743665821645,1.3650230000000003,0.847097488730068,DNK,0.0,0.0,0.0,0.0,0.0
1999Q3,0.00562450981108803,0.006279692023136718,-0.004139768094237745,0.039844674562692174,0.004237540976520515,0.007689822345234132,0.017644176642709564,0.011446148794196958,0.00564535448630088,0.0029626262703338875,5.728572,0.29153223349147944,2.1661440000000005,0.7697636105465862,DNK,0.0,0.0,0.0,0.0,0.0
1999Q4,0.005731067213144869,0.0024558545629513873,-0.00020577469703727397,-0.01911266091237533,0.0177669666863558,0.008507897044058155,-0.014564092909624016,0.013416610789497158,0.00826446280991755,0.003084879695597146,5.96335,0.29697862781738743,1.789065,0.7425255911664775,DNK,0.0,0.0,0.0,0.0,0.0
2000Q1,0.005761848367335287,-0.0005643449582581894,0.003653967623707413,-0.0669095498056636,0.006903662167405233,0.008006599862069615,0.005721048352431257,0.013048344486507457,0.006287119110136352,0.002686981624629838,5.04103,0.3335560698362462,1.8438590000000001,0.7858056804083322,DNK,0.0,0.0,0.0,0.0,0.0
2000Q2,0.005722048562188331,-0.0035174980933572186,0.006279970639466302,-0.11041890707962451,0.01120905155535512,0.0052403348446297335,-0.002067976294010121,0.013263581015552925,0.011455496929640985,0.0031964619384126014,4.676624,0.43338172967385663,0.9483540000000001,0.7841877197041457,DNK,0.0,0.0,0.0,0.0,0.0
2000Q3,0.005613455467399497,-0.00709979839302477,0.006557354431091782,-0.156065816409471,0.001689891695836998,0.004992081763489845,0.006911595763199996,0.010692319022189497,0.0009993004634609726,0.0034382855793080877,4.372519,0.520194673081728,-0.15661099999999983,0.8711152249539411,DNK,0.0,0.0,0.0,0.0,0.0
2000Q4,0.005438731809421948,-0.011084199379848059,0.00444583099817291,-0.20086805482189507,0.016295883220537544,0.0058126870029965895,-0.005233504533141753,0.010161478447668753,0.006655657924663938,0.0033094392803715944,4.414016,0.5887653802006999,-0.05706999999999951,0.8822463178711174,DNK,0.0,0.0,0.0,0.0,0.0
2001Q1,0.005201483242151139,-0.014318175610640083,0.0009795308941656505,-0.2324075633768034,-0.015593464356788989,0.010437742361026752,0.03575774868631054,0.01624733459024973,0.004623305267183353,0.0033729198985722113,4.656366,0.6020901516701309,-0.22756700000000052,0.9840931516445476,DNK,0.0,0.0,0.0,0.0,0.0
2001Q2,0.004902109748497807,-0.015602228731008694,-0.0027633019327006486,-0.23773472778115903,0.0065024598636092,0.010423208911063889,0.005030904049556195,0.015292127933896298,0.012947777857047038,0.0037956520923602246,4.323202,0.6317127798360287,0.20889300000000066,1.000683301371467,DNK,0.0,0.0,0.0,0.0,0.0
2001Q3,0.004536710907959707,-0.01380500811819907,-0.005736764585056238,-0.2046630720980936,0.00667026537673987,0.010395677254781806,0.0012886766945454653,0.01461419269855885,-0.0004260332520678034,0.0046427424278373255,4.599419,0.5386498713224414,0.4581740000000005,0.8404550322746844,DNK,0.0,0.0,0.0,0.0,0.0
2001Q4,0.0040741845245540476,-0.009558633358725643,-0.007622990514990276,-0.1417505771034544,0.005062765067924024,0.009332536352410967,0.004117122056630285,0.012551855252555576,0.0029837595907926673,0.004706764665590729,4.841529,0.2457941324788365,1.06651,0.7254880044308609,DNK,0.0,0.0,0.0,0.0,0.0
2002Q1,0.0034564550010919293,-0.005259817511229059,-0.00883029110989314,-0.07832035007026379,-0.007057030021496047,0.01016059087741035,0.025223923137278392,0.014180417721271342,0.009349724154259276,0.004883428734480246,4.374881,0.18684336781467156,1.5826550000000004,0.6598167478383147,DNK,0.0,0.0,0.0,0.0,0.0
2002Q2,0.002621850898670952,-0.0033763960799149118,-0.009793942232134083,-0.044515297244401425,0.0017434144294774523,0.009617686994719985,0.00487982385659147,0.01361574169683372,0.010526400886433862,0.004746275172004076,4.440054,0.1793108122912374,1.6551710000000006,0.7699419140705066,DNK,0.0,0.0,0.0,0.0,0.0
2002Q3,0.0015111133773864083,-0.006255435459967984,-0.010921691493660478,-0.06901193445319041,0.004354771375769451,0.009654882617010512,-0.0020147234857854635,0.014233051702943252,0.0,0.0049058726867351994,4.755362,0.1903378671258684,1.3453119999999998,0.7513847830186146,DNK,0.0,0.0,0.0,0.0,0.0
2002Q4,0.00016852125812016894,-0.01353981216823108,-0.012108950967526545,-0.14785783086825244,-0.0022101957646011305,0.007857822244020088,0.0018374903862574676,0.013446891610796962,0.006250000000000089,0.004898240431844214,4.776668,0.1962538039075087,1.465653,0.7081972821016239,DNK,0.0,0.0,0.0,0.0,0.0
2003Q1,-0.0012574147665086466,-0.022166413443587274,-0.012738092344604934,-0.244456298607184,0.0029438273208384214,0.004739138513202669,0.01074954260970351,0.008454958257967982,0.010352049689441145,0.005118472259296353,4.992286,0.24170399059805237,1.4748859999999997,0.5420317626796834,DNK,0.0,0.0,0.0,0.0,0.0
2003Q2,-0.0026137164462931017,-0.02894618241924718,-0.012161909902935385,-0.32070079844364846,-0.007671905435213566,0.005509720894371498,0.01745364671873495,0.009271255819679783,0.006147540479709779,0.0044099489138745285,5.590152,0.38097353146664126,1.6413429999999996,0.40272856546456304,DNK,0.0,0.0,0.0,0.0,0.0
2003Q3,-0.003753046895131451,-0.030793411742328303,-0.00976094088043103,-0.3396982862118598,0.0029712086197757337,0.0050521812483836385,0.00021377691221680095,0.009388499441797978,-0.004480692099332773,0.005342210233846111,5.430148,0.42973967588201617,2.1226800000000003,0.3015643524432261,DNK,0.0,0.0,0.0,0.0,0.0
2003Q4,-0.004674262365829351,-0.02729998370898734,-0.005729319475856795,-0.29577972543141035,0.019273119009181272,0.008441101081534301,-0.016246404520070645,0.012706285281210542,0.0024548689666583634,0.005375888270160477,5.612242,0.49600478444655705,2.298675,0.33544543341884375,DNK,0.0,0.0,0.0,0.0,0.0
2004Q1,-0.0055217001685695655,-0.020734215746104567,-0.0010762774544684703,-0.21448821387755848,0.004292830548755289,0.00765860776103091,0.0010717872164469622,0.009829388102395364,0.005306204514792245,0.00509954544618622,5.721988,0.48333668159786286,2.075624,0.3558271818188505,DNK,0.0,0.0,0.0,0.0,0.0
2004Q2,-0.006443203447890289,-0.01346456631305415,0.003156829975561805,-0.12254826724438686,0.007373776890159389,0.007762358112056103,-0.006975785339986884,0.010259383216286777,0.007714129110840462,0.004712494382861587,5.404397,0.38749841875402713,2.240508,0.3897725109219649,DNK,0.0,0.0,0.0,0.0,0.0
2004Q3,-0.007572196297423561,-0.00777431626853442,0.005967414537736082,-0.04580744978594057,0.0019777835335512695,0.007788608814638582,0.025393933419672,0.013319952541106026,-0.0036261081235337,0.005312360790117972,5.633117,0.3369476085883196,2.2693860000000003,0.36038768990826175,DNK,0.0,0.0,0.0,0.0,0.0
2004Q4,-0.008785812077724997,-0.004277300653260596,0.007227082876919918,0.007049881955096223,0.011011109451322776,0.0077777661730527225,-0.008987012062201205,0.014118587013357232,0.004448079435830143,0.005229488415704059,5.266927,0.23863825346957984,1.8526259999999999,0.3085482258517921,DNK,0.0,0.0,0.0,0.0,0.0
2005Q1,-0.00970418779574228,-0.0019214650962222635,0.007679879943991025,0.044454616136745326,-0.004206423949265736,0.008464018803410942,0.019188601313706588,0.015077198097125028,0.0036231884057971175,0.004462053313580986,5.394679,0.15436479940697956,1.539532,0.29339636854445594,DNK,0.0,0.0,0.0,0.0,0.0
2005Q2,-0.009931001337573686,0.00042013680232955153,0.008103428021294174,0.07557613104711569,0.021298269146852844,0.00876422783026577,-0.013259991945591798,0.015040088458127073,0.01243477737665466,0.005571979995681293,4.987465,0.23422936533116498,1.2027639999999997,0.3945889822341171,DNK,0.0,0.0,0.0,0.0,0.0
2005Q3,-0.009082281917839052,0.0038363945978208136,0.00924241588262567,0.10928008131696845,-0.001382288628417605,0.009243084236954505,0.015543395495171142,0.016009273440544272,0.0019810222654921272,0.0046434004837807375,4.692837,0.350819526666229,0.9945740000000001,0.5091101561327923,DNK,0.0,0.0,0.0,0.0,0.0
2005Q4,-0.0071914301308838025,0.008513006780370702,0.011189395236848424,0.14803827748804707,0.005472547087797208,0.00791464429207846,0.00779594936217487,0.014263424700410678,0.002767852906287116,0.00462699984189986,4.242449,0.500757626533766,0.98115,0.5403012894469182,DNK,0.0,0.0,0.0,0.0,0.0
2006Q1,-0.004709748400416935,0.01373034561367703,0.013384068860478618,0.18790762104426234,0.010470312286975592,0.008054544454139459,0.0037500419780818195,0.014190063473816076,0.0035490143355290105,0.004615794455905977,4.225028,0.5421434930403756,0.8230919999999999,0.577713273564468,DNK,0.0,0.0,0.0,0.0,0.0
2006Q2,-0.0021024609522093396,0.018724204972203395,0.015231012574425891,0.22457655002398044,0.03002147553565715,0.011603114934940324,-0.008831688743889954,0.014432638011320715,0.011787818327086974,0.005251006881499093,4.077541,0.5944957697420274,1.0170970000000001,0.5077324052428588,DNK,0.0,0.0,0.0,0.0,0.0
2006Q3,0.00018199516231937052,0.0227458109882388,0.016145175477003358,0.2537583914658577,-0.006990595054374826,0.012787995360756981,0.008636832952348072,0.012087812398510984,0.0007766212989031018,0.004429697780276193,3.603563,0.6276232216874335,0.6023779999999999,0.40016618126685605,DNK,0.0,0.0,0.0,0.0,0.0
2006Q4,0.0020148993066764764,0.02558700281388404,0.015962968653814136,0.2742997311205337,-0.0012892086860625263,0.013138007023579144,0.030537132888262652,0.014361462107486728,0.0007761350407449186,0.0046974571774,3.680008,0.623514097082226,0.08352599999999999,0.4294163370258497,DNK,0.0,0.0,0.0,0.0,0.0
2007Q1,0.0035858194742248717,0.027577719117299893,0.01494169382593728,0.28816217479983314,0.0038120768978973096,0.012478646611448147,0.0073535308576044844,0.013625568747342056,0.005428382883738703,0.00468100853535278,4.06955,0.46652236794992574,0.007171999999999734,0.44758283272690536,DNK,0.0,0.0,0.0,0.0,0.0
2007Q2,0.005096907927861938,0.02905592041370575,0.013347414179484485,0.2972782222468579,-0.01078007670716663,0.01262925268662788,0.026819387698508113,0.012682811260892522,0.008870073616277452,0.003983033877509939,3.743816,0.3608459787413035,0.11570000000000036,0.44297770721930185,DNK,0.0,0.0,0.0,0.0,0.0
2007Q3,0.006737727981546288,0.030310184254480177,0.011420386366415847,0.30311721389653057,0.01711396639730256,0.013250638518667668,-0.006337807075091129,0.013968345814555664,-0.0038225917431192746,0.004923274645155171,3.909729,0.2474099528585807,-0.1985330000000003,0.4818627278986519,DNK,0.0,0.0,0.0,0.0,0.0
2007Q4,0.00845665771112905,0.030871549784686536,0.009013761468090353,0.30045235846915375,0.011071765614633744,0.013367438647439837,0.00672204538258292,0.013983596289451207,0.011128203717260199,0.005530798882732352,3.472266,0.2639627620994732,-0.54528,0.5316128606981925,DNK,0.0,0.0,0.0,0.0,0.0
2008Q1,0.00995986444182037,0.029512733828187976,0.005594789387649103,0.27735708360082667,-0.0037535360512603866,0.013732052276422846,0.016019539903794344,0.014050716184699531,0.014041706714101876,0.006369173279882871,3.469434,0.2440898950452161,-0.6272070000000003,0.5505883771592358,DNK,0.0,0.0,0.0,0.0,0.0
2008Q2,0.010937882275993488,0.024955011600820143,0.0006086184518052234,0.22143397625442587,-0.009402097386657426,0.009994475943782877,0.01824434254878282,0.011936950945578454,0.013473053387984546,0.006606724970445151,3.506543,0.21777797147104408,-0.6464840000000001,0.4389470626217781,DNK,0.0,0.0,0.0,0.0,0.0
2008Q3,0.011088069498306985,0.015986873394689738,-0.006445825286742472,0.12096567706929409,-0.0052885105874573846,0.009842018320723423,0.022199871695897544,0.012109591197239627,0.002584896507204615,0.006417659542910434,3.678268,0.21553092254839118,-0.8479419999999998,0.3786590882744774,DNK,0.0,0.0,0.0,0.0,0.0
2008Q4,0.010401077460911012,0.0033514049225242815,-0.01475268336671038,-0.0162753269167342,-0.018785340092850045,0.011937411861332563,0.02574930300487077,0.011336665592953692,-0.001104972375690516,0.006688591558924258,4.071393,0.25367227431170014,-1.7912599999999999,0.5999613584815882,DNK,0.0,0.0,0.0,0.0,0.0
2009Q1,0.009160756716433405,-0.010248107595954181,-0.02217475589089342,-0.16296390958040877,-0.019602020272602716,0.013120143782028576,0.014632161865101745,0.010958111922525307,0.002581084070796491,0.006817619052937741,5.343941,0.622339314487787,-0.3825200000000004,0.5612821219409195,DNK,0.0,0.0,0.0,0.0,0.0
2009Q2,0.007657506241650236,-0.022024812034185715,-0.026508348065629454,-0.29091137086542757,-0.0182340867513886,0.01384002283174575,0.00686910716937561,0.01026378653231756,0.008091283857715403,0.006775707100593474,6.462376,1.0909912243473077,0.973055,0.7655187871939136,DNK,0.0,0.0,0.0,0.0,0.0
2009Q3,0.006168929893788089,-0.029277785998139905,-0.025638316918699583,-0.37271721266852575,0.0027860830213572996,0.011097713521309657,-0.0009227068096575586,0.008892286643766458,0.0003647938575412901,0.006041846628626117,6.703989,1.3795566585837755,1.7397829999999999,1.107784796813306,DNK,0.0,0.0,0.0,0.0,0.0
2009Q4,0.0048052437168321915,-0.03141604198117953,-0.019788405769471204,-0.40127036840026936,0.0018772966727200746,0.009194676351947376,-0.02796890176746225,0.017278944108661008,0.0014587527352296625,0.005925773359560985,7.145097,1.5549938966074595,2.0179180000000003,1.3579003377247476,DNK,0.0,0.0,0.0,0.0,0.0
2010Q1,0.0035102063017436735,-0.029953994255325966,-0.011521787998364605,-0.3896980743338357,0.008813775332402018,0.011063695967031927,0.018921551821454274,0.017468322421185997,0.01092498218954785,0.0053332338482182,7.781417,1.6726702400791984,2.0789239999999998,1.4940774863559265,DNK,0.0,0.0,0.0,0.0,0.0
2010Q2,0.0022175033155588386,-0.026478756866143982,-0.0034916802760693935,-0.35176682715873553,0.004424897605647793,0.011735418656401111,-0.004093616563795255,0.0176941377879124,0.009005836059287953,0.004456891992661693,7.736901,1.5876626751571303,1.7614280000000002,1.497364662285878,DNK,0.0,0.0,0.0,0.0,0.0
